CaseId,Evaluation
205854,0.95118845
205855,0.99918705
205856,0.9997185
205857,0.59647375
205858,0.9987595
205859,0.999368
205860,0.89146745
205861,0.29232782
205862,0.30597135
205863,0.6780893
205864,0.9176379
205865,0.27702537
205866,0.53001326
205867,0.9884774
205868,0.9998385
205869,0.8762473
205870,0.99995446
205871,0.7036553
205872,0.87437916
205873,0.9049699
205874,0.25521767
205875,0.44372308
205876,0.40582868
205877,0.93479645
205878,0.9985096
205879,0.8762473
205880,0.5112419
205881,0.4387787
205882,0.6516016
205883,0.9994943
205884,0.99687946
205885,0.9974667
205886,0.9998398
205887,0.83188736
205888,0.8364205
205889,0.88418555
205890,0.8254181
205891,0.9672331
205892,0.9769727
205893,0.99073493
205894,0.8837849
205895,0.99067897
205896,0.99988663
205897,0.8277228
205898,0.99959344
205899,0.98935354
205900,0.87189287
205901,0.87437916
205902,0.955323
205903,0.9996086
205904,0.9981206
205905,0.2054541
205906,0.87189287
205907,0.4387787
205908,0.9820049
205909,0.6040494
205910,0.9934529
205911,0.797235
205912,0.99670297
205913,0.87437916
205914,0.95180947
205915,0.9996107
205916,0.89703095
205917,0.99739826
205918,0.9549264
205919,0.9993773
205920,0.99909973
205921,0.8837849
205922,0.907747
205923,0.99972755
205924,0.9045595
205925,0.89764017
205926,0.9995484
205927,0.9882046
205928,0.9997068
205929,0.9883334
205930,0.5847633
205931,0.99014366
205932,0.30312443
205933,0.99360996
205934,0.48917678
205935,0.983094
205936,0.9873218
205937,0.9992568
205938,0.7328507
205939,0.991054
205940,0.9993773
205941,0.9713657
205942,0.6540713
205943,0.99887854
205944,0.9224997
205945,0.99634355
205946,0.99935406
205947,0.10996786
205948,0.9985096
205949,0.9993704
205950,0.9855226
205951,0.99226284
205952,0.2961714
205953,0.94538254
205954,0.9719
205955,0.9451988
205956,0.9993826
205957,0.82497627
205958,0.7786126
205959,0.988867
205960,0.9882895
205961,0.9699729
205962,0.9975873
205963,0.9786491
205964,0.96897405
205965,0.9993942
205966,0.22209114
205967,0.8364205
205968,0.9356923
205969,0.9995322
205970,0.99859387
205971,0.5618808
205972,0.94360787
205973,0.9993616
205974,0.9821774
205975,0.9825701
205976,0.8762473
205977,0.9964935
205978,0.8870255
205979,0.35154942
205980,0.9479548
205981,0.8961406
205982,0.983094
205983,0.99984574
205984,0.8341168
205985,0.8762473
205986,0.9991806
205987,0.084185496
205988,0.4387787
205989,0.9990675
205990,0.89703095
205991,0.99368817
205992,0.89146745
205993,0.20669006
205994,0.59647375
205995,0.76811856
205996,0.92609596
205997,0.999728
205998,0.99634355
205999,0.9905731
206000,0.99887115
206001,0.97516114
206002,0.9994943
206003,0.9995322
206004,0.9273163
206005,0.9991806
206006,0.9316419
206007,0.99028045
206008,0.8314788
206009,0.9971802
206010,0.96880674
206011,0.5112419
206012,0.9964935
206013,0.9964935
206014,0.9790965
206015,0.99905056
206016,0.5483658
206017,0.10314453
206018,0.99670297
206019,0.9602444
206020,0.9993942
206021,0.036419112
206022,0.99957734
206023,0.989604
206024,0.07486341
206025,0.9875766
206026,0.9993826
206027,0.60165787
206028,0.5361138
206029,0.9873218
206030,0.98935354
206031,0.30312443
206032,0.9918474
206033,0.8961406
206034,0.7619967
206035,0.99658316
206036,0.99670297
206037,0.9962214
206038,0.99940217
206039,0.98100877
206040,0.031458747
206041,0.48104155
206042,0.99829453
206043,0.9911118
206044,0.9989343
206045,0.97252685
206046,0.89146745
206047,0.28032374
206048,0.024362594
206049,0.99945945
206050,0.99791926
206051,0.7465912
206052,0.8762473
206053,0.29086095
206054,0.99108994
206055,0.99859387
206056,0.9226275
206057,0.93089575
206058,0.8762473
206059,0.9282839
206060,0.07486341
206061,0.9821774
206062,0.9743491
206063,0.9996107
206064,0.2722472
206065,0.97970426
206066,0.99992454
206067,0.25408933
206068,0.98962796
206069,0.9975834
206070,0.5395068
206071,0.20669006
206072,0.9360769
206073,0.82872057
206074,0.96318465
206075,0.9863501
206076,0.947474
206077,0.9681407
206078,0.6618134
206079,0.94057083
206080,0.99941933
206081,0.9985096
206082,0.925084
206083,0.5395068
206084,0.9992568
206085,0.9978142
206086,0.96505773
206087,0.97876316
206088,0.99645776
206089,0.10533425
206090,0.8762473
206091,0.99621165
206092,0.9873218
206093,0.983094
206094,0.9994031
206095,0.8364205
206096,0.95617616
206097,0.9995753
206098,0.75373274
206099,0.97088885
206100,0.96612084
206101,0.9997068
206102,0.9812368
206103,0.95350426
206104,0.9992568
206105,0.9996537
206106,0.9501231
206107,0.10533425
206108,0.94321597
206109,0.858513
206110,0.93461514
206111,0.99985754
206112,0.34713116
206113,0.522605
206114,0.97937036
206115,0.9993826
206116,0.98615754
206117,0.999368
206118,0.12706843
206119,0.907747
206120,0.9997068
206121,0.07486341
206122,0.20669006
206123,0.98259324
206124,0.7262941
206125,0.9857281
206126,0.649864
206127,0.63658804
206128,0.99130005
206129,0.9224997
206130,0.89703095
206131,0.9552478
206132,0.9929219
206133,0.9998022
206134,0.9989532
206135,0.9996321
206136,0.97937036
206137,0.9997534
206138,0.9356923
206139,0.997908
206140,0.9977397
206141,0.9872444
206142,0.9993942
206143,0.96419543
206144,0.99412954
206145,0.27940002
206146,0.9207554
206147,0.9993436
206148,0.084185496
206149,0.983094
206150,0.8762473
206151,0.9890478
206152,0.99831307
206153,0.9906317
206154,0.99973446
206155,0.9993488
206156,0.9993656
206157,0.9995153
206158,0.9001392
206159,0.99887115
206160,0.99039876
206161,0.9960885
206162,0.9636901
206163,0.7760413
206164,0.9985096
206165,0.82872057
206166,0.63648725
206167,0.957424
206168,0.983094
206169,0.9549264
206170,0.9994667
206171,0.94634145
206172,0.25521767
206173,0.999592
206174,0.9998022
206175,0.9874707
206176,0.97253644
206177,0.99970263
206178,0.99709177
206179,0.9796056
206180,0.9812368
206181,0.97253644
206182,0.72152936
206183,0.77195996
206184,0.99887854
206185,0.9992568
206186,0.9532319
206187,0.98725396
206188,0.87189287
206189,0.9812464
206190,0.9975896
206191,0.983094
206192,0.99073493
206193,0.6540713
206194,0.7947841
206195,0.9436479
206196,0.9997956
206197,0.65251845
206198,0.9992568
206199,0.9852064
206200,0.97461075
206201,0.2054541
206202,0.7619967
206203,0.9873218
206204,0.9995322
206205,0.98466706
206206,0.07848351
206207,0.9969099
206208,0.99936026
206209,0.9876686
206210,0.9997894
206211,0.9655606
206212,0.9873218
206213,0.9970011
206214,0.59647375
206215,0.86806333
206216,0.7407709
206217,0.6474539
206218,0.9997929
206219,0.91997045
206220,0.9913229
206221,0.9991806
206222,0.9993942
206223,0.9818003
206224,0.87284285
206225,0.9968304
206226,0.8051804
206227,0.99985754
206228,0.99959344
206229,0.9915623
206230,0.9913146
206231,0.8246826
206232,0.8762473
206233,0.10533425
206234,0.9667268
206235,0.99887115
206236,0.031458747
206237,0.9992453
206238,0.618873
206239,0.98597205
206240,0.9905731
206241,0.8934155
206242,0.981604
206243,0.9757012
206244,0.99889225
206245,0.9996948
206246,0.89703095
206247,0.9987662
206248,0.99931633
206249,0.8277228
206250,0.99739826
206251,0.27702537
206252,0.8973477
206253,0.99907255
206254,0.9140982
206255,0.91231936
206256,0.99842286
206257,0.9971854
206258,0.99073493
206259,0.9367782
206260,0.9744086
206261,0.9951233
206262,0.9775103
206263,0.9331526
206264,0.9224997
206265,0.99935156
206266,0.9995252
206267,0.7469544
206268,0.9246811
206269,0.9993773
206270,0.17449386
206271,0.9992568
206272,0.9356923
206273,0.99936634
206274,0.9367966
206275,0.8762473
206276,0.89194083
206277,0.10316192
206278,0.9905731
206279,0.9996321
206280,0.28032374
206281,0.98257256
206282,0.99931633
206283,0.9986035
206284,0.66327477
206285,0.99297357
206286,0.41099808
206287,0.9885279
206288,0.60165787
206289,0.9964935
206290,0.88378894
206291,0.999728
206292,0.9983853
206293,0.755974
206294,0.509464
206295,0.99910766
206296,0.92118376
206297,0.99936026
206298,0.09157077
206299,0.96722645
206300,0.9873847
206301,0.9373973
206302,0.080493845
206303,0.98796856
206304,0.99724066
206305,0.9993488
206306,0.92819625
206307,0.2880032
206308,0.13369843
206309,0.99711466
206310,0.9866785
206311,0.9980071
206312,0.63658804
206313,0.9997929
206314,0.9988462
206315,0.98878646
206316,0.9829947
206317,0.7036553
206318,0.59647375
206319,0.82294333
206320,0.99979216
206321,0.94057083
206322,0.9428552
206323,0.7786126
206324,0.7786126
206325,0.9082523
206326,0.82872057
206327,0.9991008
206328,0.9997849
206329,0.969287
206330,0.79755956
206331,0.96309793
206332,0.99887854
206333,0.89764017
206334,0.9968033
206335,0.9997068
206336,0.8934155
206337,0.97088885
206338,0.7786126
206339,0.99889225
206340,0.57680225
206341,0.9974667
206342,0.999569
206343,0.9999386
206344,0.99945945
206345,0.9996537
206346,0.9997929
206347,0.99174714
206348,0.88094336
206349,0.99968493
206350,0.99959975
206351,0.30312443
206352,0.3774834
206353,0.9974667
206354,0.99887115
206355,0.63658804
206356,0.9959781
206357,0.07486341
206358,0.9605189
206359,0.2054541
206360,0.28032374
206361,0.30312443
206362,0.87437916
206363,0.987543
206364,0.8707531
206365,0.27548444
206366,0.9978022
206367,0.9301638
206368,0.8762473
206369,0.8762473
206370,0.86806333
206371,0.99501354
206372,0.99329257
206373,0.9991749
206374,0.9299968
206375,0.9356923
206376,0.99267334
206377,0.45481157
206378,0.931764
206379,0.3334513
206380,0.2054541
206381,0.9985096
206382,0.99670297
206383,0.99907255
206384,0.27940002
206385,0.9529828
206386,0.7036553
206387,0.96969986
206388,0.99914753
206389,0.88094336
206390,0.9997068
206391,0.9973701
206392,0.9996321
206393,0.9995322
206394,0.94480306
206395,0.95421964
206396,0.67226213
206397,0.9989085
206398,0.987827
206399,0.9996086
206400,0.2054541
206401,0.9996321
206402,0.024196012
206403,0.5144273
206404,0.9894851
206405,0.8762473
206406,0.9685624
206407,0.99619824
206408,0.9910813
206409,0.8607441
206410,0.91796356
206411,0.9993773
206412,0.9780699
206413,0.9390338
206414,0.9991806
206415,0.27940002
206416,0.9596808
206417,0.10533425
206418,0.93260545
206419,0.999592
206420,0.99174714
206421,0.9961727
206422,0.9925041
206423,0.999592
206424,0.9656741
206425,0.9996037
206426,0.86806333
206427,0.3074975
206428,0.30611914
206429,0.99226284
206430,0.86806333
206431,0.5112419
206432,0.9920257
206433,0.89764017
206434,0.89703095
206435,0.988009
206436,0.54494977
206437,0.27963197
206438,0.9993611
206439,0.9913229
206440,0.336075
206441,0.9848876
206442,0.9997688
206443,0.98962796
206444,0.991054
206445,0.99889225
206446,0.999368
206447,0.99918705
206448,0.99248296
206449,0.987827
206450,0.3878059
206451,0.06762885
206452,0.98171264
206453,0.99953127
206454,0.25408933
206455,0.9445045
206456,0.99114835
206457,0.9942479
206458,0.9974667
206459,0.9990675
206460,0.9500064
206461,0.9995153
206462,0.8988092
206463,0.9973701
206464,0.99959344
206465,0.997735
206466,0.86806333
206467,0.98292315
206468,0.9977902
206469,0.9825701
206470,0.96180683
206471,0.8762473
206472,0.8621498
206473,0.8680729
206474,0.9991806
206475,0.850583
206476,0.28925347
206477,0.9995153
206478,0.9788377
206479,0.7407709
206480,0.99670297
206481,0.48104155
206482,0.9996835
206483,0.92565954
206484,0.99897707
206485,0.95250374
206486,0.099065945
206487,0.89703095
206488,0.6516016
206489,0.7505395
206490,0.81933904
206491,0.797235
206492,0.9905731
206493,0.8762473
206494,0.95118845
206495,0.9999776
206496,0.86806333
206497,0.9993259
206498,0.033056725
206499,0.7586833
206500,0.8364205
206501,0.8762473
206502,0.1019959
206503,0.30044255
206504,0.9985096
206505,0.9918724
206506,0.9964701
206507,0.9993942
206508,0.9969363
206509,0.986173
206510,0.907747
206511,0.9882046
206512,0.797235
206513,0.9975834
206514,0.9765856
206515,0.9997068
206516,0.9993656
206517,0.9991008
206518,0.87437916
206519,0.9995322
206520,0.9894851
206521,0.9997956
206522,0.87437916
206523,0.99907255
206524,0.8762473
206525,0.5784158
206526,0.9152742
206527,0.9996835
206528,0.9998319
206529,0.998801
206530,0.9355355
206531,0.9882046
206532,0.9998398
206533,0.9872444
206534,0.9996537
206535,0.76070017
206536,0.9744118
206537,0.9922834
206538,0.7693081
206539,0.9279725
206540,0.6287868
206541,0.9991806
206542,0.29086095
206543,0.99718994
206544,0.99942636
206545,0.9999776
206546,0.994079
206547,0.9373973
206548,0.9985096
206549,0.99883133
206550,0.99594694
206551,0.999728
206552,0.7786126
206553,0.9997068
206554,0.94705504
206555,0.99889225
206556,0.9991806
206557,0.99746335
206558,0.30201748
206559,0.9985096
206560,0.84369195
206561,0.9759831
206562,0.86515045
206563,0.9848876
206564,0.9514286
206565,0.8762473
206566,0.9996321
206567,0.9989343
206568,0.97970426
206569,0.94374686
206570,0.9912567
206571,0.8762473
206572,0.8426322
206573,0.9920366
206574,0.9971802
206575,0.9907516
206576,0.91875863
206577,0.7619967
206578,0.9873218
206579,0.89703095
206580,0.95465803
206581,0.912885
206582,0.4475864
206583,0.99945945
206584,0.95502114
206585,0.9993499
206586,0.8512598
206587,0.797235
206588,0.15563945
206589,0.99670297
206590,0.94793034
206591,0.6780893
206592,0.8762473
206593,0.9991806
206594,0.9906317
206595,0.9985096
206596,0.9943316
206597,0.102118574
206598,0.084185496
206599,0.9871874
206600,0.99772495
206601,0.9989343
206602,0.67727166
206603,0.755974
206604,0.99907255
206605,0.9054872
206606,0.9757119
206607,0.52150744
206608,0.99759513
206609,0.2054541
206610,0.99859387
206611,0.9925573
206612,0.999592
206613,0.989678
206614,0.9991806
206615,0.99953127
206616,0.102787204
206617,0.5784158
206618,0.9922834
206619,0.27702537
206620,0.10545297
206621,0.52150744
206622,0.049067818
206623,0.9781601
206624,0.97818756
206625,0.9991806
206626,0.21854644
206627,0.040911883
206628,0.09765316
206629,0.99848217
206630,0.97833955
206631,0.99773943
206632,0.99221236
206633,0.9925041
206634,0.30312443
206635,0.43703154
206636,0.93990195
206637,0.5886025
206638,0.9995753
206639,0.9909009
206640,0.9993656
206641,0.10533425
206642,0.7020808
206643,0.99689424
206644,0.13867569
206645,0.8762473
206646,0.9997955
206647,0.998882
206648,0.05107356
206649,0.9872444
206650,0.87644374
206651,0.15027162
206652,0.9880881
206653,0.9992568
206654,0.9367966
206655,0.9993611
206656,0.54494977
206657,0.25521767
206658,0.9872103
206659,0.929781
206660,0.7198552
206661,0.9993888
206662,0.98900783
206663,0.07541951
206664,0.8762473
206665,0.9958378
206666,0.9999018
206667,0.9408724
206668,0.99670297
206669,0.98555815
206670,0.9356923
206671,0.7225524
206672,0.7822882
206673,0.917017
206674,0.9788377
206675,0.39352173
206676,0.61108196
206677,0.95207983
206678,0.8762473
206679,0.9985096
206680,0.89703095
206681,0.9991806
206682,0.9245261
206683,0.99857116
206684,0.99709177
206685,0.27940002
206686,0.28865838
206687,0.99130005
206688,0.9848876
206689,0.9990675
206690,0.9659928
206691,0.9705875
206692,0.99028045
206693,0.9996537
206694,0.99908626
206695,0.9997068
206696,0.8762473
206697,0.99738425
206698,0.99945945
206699,0.9991854
206700,0.1019959
206701,0.7036553
206702,0.9217531
206703,0.48104155
206704,0.9904987
206705,0.9998754
206706,0.86806333
206707,0.9599327
206708,0.99634355
206709,0.9873218
206710,0.25408933
206711,0.9991806
206712,0.9962231
206713,0.9878176
206714,0.9997391
206715,0.9985096
206716,0.1497894
206717,0.9998319
206718,0.9996537
206719,0.49949214
206720,0.30044255
206721,0.9898622
206722,0.27702537
206723,0.98959863
206724,0.97937036
206725,0.998749
206726,0.99106824
206727,0.797235
206728,0.9878176
206729,0.1054193
206730,0.99907255
206731,0.08263842
206732,0.99073493
206733,0.99918705
206734,0.8975668
206735,0.27940002
206736,0.9873218
206737,0.23012646
206738,0.99130005
206739,0.9140982
206740,0.048316892
206741,0.9797305
206742,0.97253644
206743,0.5906781
206744,0.9993942
206745,0.9873218
206746,0.95617616
206747,0.9996321
206748,0.028774308
206749,0.9373973
206750,0.89146745
206751,0.9995894
206752,0.9878682
206753,0.99865663
206754,0.9681627
206755,0.9775613
206756,0.99945945
206757,0.99081504
206758,0.7786126
206759,0.8105117
206760,0.08709232
206761,0.9399089
206762,0.87560934
206763,0.98317266
206764,0.98520285
206765,0.09748995
206766,0.98725396
206767,0.9910813
206768,0.9681627
206769,0.30044255
206770,0.20217414
206771,0.85276777
206772,0.6859546
206773,0.9873218
206774,0.99714077
206775,0.068406016
206776,0.9994553
206777,0.91511184
206778,0.10314453
206779,0.999728
206780,0.784531
206781,0.25408933
206782,0.9991806
206783,0.99945945
206784,0.8512395
206785,0.39587772
206786,0.99073493
206787,0.084185496
206788,0.0844902
206789,0.8051804
206790,0.57680225
206791,0.97253644
206792,0.27702537
206793,0.9996537
206794,0.9983224
206795,0.7748666
206796,0.89764017
206797,0.29086095
206798,0.9577271
206799,0.10884404
206800,0.858513
206801,0.9989343
206802,0.987543
206803,0.8957937
206804,0.99889225
206805,0.987827
206806,0.87437916
206807,0.9951226
206808,0.9873218
206809,0.9993942
206810,0.9991806
206811,0.9997849
206812,0.57680225
206813,0.99973446
206814,0.7714938
206815,0.095429085
206816,0.99591583
206817,0.97647035
206818,0.8762473
206819,0.9547566
206820,0.6831724
206821,0.9997068
206822,0.988867
206823,0.91511184
206824,0.86806333
206825,0.8762473
206826,0.9803914
206827,0.70162755
206828,0.13867569
206829,0.9681627
206830,0.99950767
206831,0.2886776
206832,0.99883884
206833,0.49174073
206834,0.8762473
206835,0.14515379
206836,0.99889225
206837,0.99021953
206838,0.96465844
206839,0.99972755
206840,0.023102218
206841,0.009094288
206842,0.87783253
206843,0.009094288
206844,0.9985096
206845,0.009094288
206846,0.81549287
206847,0.98910683
206848,0.9974063
206849,0.12860973
206850,0.15027162
206851,0.99211955
206852,0.9938816
206853,0.9468197
206854,0.98525685
206855,0.99887115
206856,0.09695061
206857,0.983094
206858,0.98599744
206859,0.27548444
206860,0.5557186
206861,0.98555815
206862,0.9539758
206863,0.98654944
206864,0.98525685
206865,0.9373973
206866,0.9996107
206867,0.99960357
206868,0.9907285
206869,0.25408933
206870,0.8762473
206871,0.999592
206872,0.9045595
206873,0.9971802
206874,0.9929241
206875,0.9995322
206876,0.9828075
206877,0.89798254
206878,0.27548444
206879,0.0092668
206880,0.98317266
206881,0.069030605
206882,0.998058
206883,0.27940002
206884,0.8961406
206885,0.86806333
206886,0.2054541
206887,0.999728
206888,0.9975834
206889,0.9968696
206890,0.8783052
206891,0.9995753
206892,0.99988663
206893,0.89703095
206894,0.23656176
206895,0.8762473
206896,0.97253644
206897,0.36436832
206898,0.9818865
206899,0.23112871
206900,0.9882046
206901,0.27940002
206902,0.9994037
206903,0.7636885
206904,0.797235
206905,0.989678
206906,0.987543
206907,0.9894851
206908,0.8198386
206909,0.9256866
206910,0.084781535
206911,0.99709177
206912,0.9757012
206913,0.8762473
206914,0.8426322
206915,0.9448575
206916,0.9969302
206917,0.084185496
206918,0.04750903
206919,0.9995322
206920,0.9705875
206921,0.99833304
206922,0.8762473
206923,0.93260545
206924,0.9682013
206925,0.96999884
206926,0.9032728
206927,0.8277228
206928,0.9681407
206929,0.99694544
206930,0.99773943
206931,0.99814093
206932,0.98488367
206933,0.9997955
206934,0.999368
206935,0.87437916
206936,0.9989343
206937,0.9914381
206938,0.89146745
206939,0.9996107
206940,0.9993844
206941,0.99975926
206942,0.89703095
206943,0.9991806
206944,0.99892944
206945,0.99884135
206946,0.87189287
206947,0.05178486
206948,0.999368
206949,0.1019959
206950,0.98769534
206951,0.899686
206952,0.8650777
206953,0.9985096
206954,0.9987662
206955,0.9985424
206956,0.99959344
206957,0.5710745
206958,0.9780151
206959,0.952937
206960,0.99791926
206961,0.9997068
206962,0.9988462
206963,0.084185496
206964,0.9996107
206965,0.9996107
206966,0.98835117
206967,0.983094
206968,0.9995322
206969,0.7767775
206970,0.9972703
206971,0.9698276
206972,0.87437916
206973,0.797235
206974,0.21458882
206975,0.7415671
206976,0.99383116
206977,0.98036194
206978,0.9991806
206979,0.755974
206980,0.61763805
206981,0.9989786
206982,0.534956
206983,0.99935406
206984,0.28032374
206985,0.9997391
206986,0.9995322
206987,0.27702537
206988,0.27702537
206989,0.87189287
206990,0.9992568
206991,0.9974667
206992,0.98962796
206993,0.99709177
206994,0.084185496
206995,0.7862504
206996,0.8364205
206997,0.99959344
206998,0.9373973
206999,0.7706512
207000,0.9795395
207001,0.9989343
207002,0.9567871
207003,0.6866557
207004,0.8762473
207005,0.99918705
207006,0.9832727
207007,0.9913019
207008,0.99226284
207009,0.8762473
207010,0.73365426
207011,0.40582868
207012,0.23212676
207013,0.9968304
207014,0.9991806
207015,0.9913652
207016,0.9045595
207017,0.9918676
207018,0.33761477
207019,0.9622657
207020,0.99959344
207021,0.9281164
207022,0.9977615
207023,0.051094145
207024,0.8837849
207025,0.9591004
207026,0.28032374
207027,0.9694764
207028,0.86806333
207029,0.99670297
207030,0.8702559
207031,0.989604
207032,0.99887115
207033,0.87437916
207034,0.987827
207035,0.9995153
207036,0.1565189
207037,0.9983499
207038,0.9848876
207039,0.9956529
207040,0.98567134
207041,0.96705896
207042,0.98654944
207043,0.97970426
207044,0.10533425
207045,0.9988681
207046,0.99960357
207047,0.91796356
207048,0.72784585
207049,0.97860694
207050,0.56156385
207051,0.92609596
207052,0.755974
207053,0.9793301
207054,0.9782218
207055,0.9852824
207056,0.9993942
207057,0.0869763
207058,0.63658804
207059,0.98769534
207060,0.48917678
207061,0.925084
207062,0.9985096
207063,0.99945945
207064,0.89764017
207065,0.35587227
207066,0.0662408
207067,0.907747
207068,0.98744655
207069,0.6752221
207070,0.88451207
207071,0.9882046
207072,0.27702537
207073,0.39352173
207074,0.89703095
207075,0.9995766
207076,0.9791957
207077,0.8155226
207078,0.92956746
207079,0.8762473
207080,0.6640284
207081,0.09722508
207082,0.57680225
207083,0.48104155
207084,0.9973701
207085,0.74513006
207086,0.98635757
207087,0.9985096
207088,0.9676582
207089,0.9107323
207090,0.9827439
207091,0.9995753
207092,0.47086656
207093,0.9996321
207094,0.9991806
207095,0.98992157
207096,0.9878176
207097,0.997908
207098,0.96624416
207099,0.9989085
207100,0.9988681
207101,0.99859387
207102,0.86688393
207103,0.9993826
207104,0.6516016
207105,0.9994943
207106,0.9532319
207107,0.9992568
207108,0.33532438
207109,0.23327187
207110,0.99859387
207111,0.89703095
207112,0.98597205
207113,0.9993656
207114,0.87437916
207115,0.9877989
207116,0.9616745
207117,0.9613745
207118,0.29086095
207119,0.99985754
207120,0.9873218
207121,0.9568503
207122,0.9356923
207123,0.9445399
207124,0.78490126
207125,0.999368
207126,0.92398494
207127,0.06300965
207128,0.3232707
207129,0.87437916
207130,0.98635757
207131,0.89764017
207132,0.9993773
207133,0.7409903
207134,0.99950767
207135,0.30312443
207136,0.27548444
207137,0.9295008
207138,0.983094
207139,0.9977011
207140,0.024196012
207141,0.9996037
207142,0.71208215
207143,0.999995
207144,0.7619967
207145,0.7036553
207146,0.89703095
207147,0.99833304
207148,0.099065945
207149,0.95207983
207150,0.08441754
207151,0.797235
207152,0.9968791
207153,0.9925573
207154,0.88354987
207155,0.99616027
207156,0.93260545
207157,0.9980915
207158,0.95250374
207159,0.5784158
207160,0.7714938
207161,0.5784158
207162,0.83188736
207163,0.9991806
207164,0.6618134
207165,0.97401494
207166,0.97676283
207167,0.9996321
207168,0.8698366
207169,0.2886776
207170,0.7579313
207171,0.99939823
207172,0.6192851
207173,0.983094
207174,0.5562677
207175,0.97628534
207176,0.82872057
207177,0.9943258
207178,0.9968033
207179,0.0818469
207180,0.7036553
207181,0.9999492
207182,0.99563
207183,0.9985096
207184,0.9880881
207185,0.86878407
207186,0.8762473
207187,0.72152936
207188,0.6561554
207189,0.98555815
207190,0.98332983
207191,0.99959344
207192,0.9799535
207193,0.97929126
207194,0.9992568
207195,0.8870255
207196,0.9995322
207197,0.9912567
207198,0.9738348
207199,0.983094
207200,0.9316419
207201,0.80681443
207202,0.9992568
207203,0.949727
207204,0.83138096
207205,0.9991806
207206,0.97253644
207207,0.65685904
207208,0.99968493
207209,0.7482932
207210,0.9934295
207211,0.99783605
207212,0.97903264
207213,0.9987338
207214,0.2132279
207215,0.89146745
207216,0.9938816
207217,0.89703095
207218,0.57680225
207219,0.08708166
207220,0.9995322
207221,0.8198386
207222,0.9997956
207223,0.99905056
207224,0.9342251
207225,0.99945945
207226,0.9906317
207227,0.8762473
207228,0.09702934
207229,0.97903264
207230,0.9985096
207231,0.8762473
207232,0.991054
207233,0.7020808
207234,0.07848351
207235,0.3403118
207236,0.9906317
207237,0.9999018
207238,0.9559299
207239,0.9081806
207240,0.9996321
207241,0.9807952
207242,0.92028123
207243,0.9753166
207244,0.99248296
207245,0.9722295
207246,0.9996037
207247,0.7469544
207248,0.9992568
207249,0.9985096
207250,0.9993656
207251,0.9815384
207252,0.99670297
207253,0.988867
207254,0.75337464
207255,0.99670297
207256,0.9977011
207257,0.999569
207258,0.9577271
207259,0.88094336
207260,0.99248296
207261,0.983094
207262,0.6040494
207263,0.9827439
207264,0.9993826
207265,0.9825701
207266,0.10314453
207267,0.9992568
207268,0.94345963
207269,0.9942479
207270,0.86806333
207271,0.9947596
207272,0.9910813
207273,0.78359
207274,0.83361536
207275,0.8898584
207276,0.7970641
207277,0.18182243
207278,0.7549805
207279,0.93441606
207280,0.93058544
207281,0.99953127
207282,0.7862504
207283,0.9905731
207284,0.999549
207285,0.95250374
207286,0.9980987
207287,0.999728
207288,0.9894851
207289,0.999592
207290,0.99879956
207291,0.983094
207292,0.9991806
207293,0.9991806
207294,0.9962214
207295,0.9342251
207296,0.6266318
207297,0.98743176
207298,0.9848876
207299,0.9517814
207300,0.6192851
207301,0.9985096
207302,0.6866557
207303,0.976528
207304,0.8973477
207305,0.9997068
207306,0.3074975
207307,0.29086095
207308,0.91875863
207309,0.99150276
207310,0.9371823
207311,0.9996037
207312,0.9996107
207313,0.99285567
207314,0.999728
207315,0.99876523
207316,0.6159717
207317,0.97937036
207318,0.9342251
207319,0.11563751
207320,0.9855226
207321,0.55072695
207322,0.9997391
207323,0.084185496
207324,0.99769574
207325,0.8870255
207326,0.9985096
207327,0.13867569
207328,0.98466706
207329,0.27940002
207330,0.89764017
207331,0.02723016
207332,0.96856314
207333,0.9993488
207334,0.9976935
207335,0.99648213
207336,0.9895538
207337,0.989678
207338,0.13275865
207339,0.9979997
207340,0.99974984
207341,0.98835117
207342,0.98521495
207343,0.9999027
207344,0.9997534
207345,0.99541026
207346,0.75373274
207347,0.9045595
207348,0.991054
207349,0.10996786
207350,0.010018492
207351,0.971321
207352,0.987445
207353,0.91511184
207354,0.27940002
207355,0.084185496
207356,0.88137424
207357,0.24750352
207358,0.994079
207359,0.99991477
207360,0.54494977
207361,0.25521767
207362,0.99910766
207363,0.8388693
207364,0.9988269
207365,0.99992454
207366,0.07848351
207367,0.9117642
207368,0.7619967
207369,0.3074975
207370,0.98423404
207371,0.21648464
207372,0.4468957
207373,0.9991854
207374,0.97253644
207375,0.4387787
207376,0.999569
207377,0.11726843
207378,0.9985096
207379,0.9974667
207380,0.9994844
207381,0.9995153
207382,0.37386942
207383,0.92398494
207384,0.99885714
207385,0.9997894
207386,0.99889225
207387,0.9976935
207388,0.98292315
207389,0.7561299
207390,0.9980465
207391,0.9373973
207392,0.907747
207393,0.8607441
207394,0.99150276
207395,0.9873218
207396,0.9821774
207397,0.046153482
207398,0.48177043
207399,0.8305789
207400,0.27940002
207401,0.94321597
207402,0.9991806
207403,0.9968033
207404,0.30611914
207405,0.997735
207406,0.9993656
207407,0.7726778
207408,0.7726051
207409,0.9348081
207410,0.7786126
207411,0.99886775
207412,0.9993942
207413,0.4861512
207414,0.89106095
207415,0.9977615
207416,0.8051804
207417,0.23178393
207418,0.91953206
207419,0.73157847
207420,0.907747
