CaseId,Evaluation
223833,0.86105067
223834,0.9042571
223835,0.9993895
223836,0.9998197
223837,0.9989875
223838,0.9999436
223839,0.9918989
223840,0.21069513
223841,0.99987817
223842,0.8458834
223843,0.9998492
223844,0.027378578
223845,0.99986887
223846,0.2292263
223847,0.9996147
223848,0.9997242
223849,0.96504164
223850,0.027172295
223851,0.9993623
223852,0.61518097
223853,0.32006842
223854,0.9998092
223855,0.999894
223856,0.9999335
223857,0.9993187
223858,0.99987817
223859,0.9952141
223860,0.8853457
223861,0.95867294
223862,0.47506955
223863,0.9996768
223864,0.99992716
223865,0.25101185
223866,0.9996147
223867,0.47588998
223868,0.55478907
223869,0.9987973
223870,0.9993969
223871,0.6520051
223872,0.9996147
223873,0.998735
223874,0.92536134
223875,0.045458537
223876,0.99264306
223877,0.9096731
223878,0.9996147
223879,0.8539681
223880,0.99603385
223881,0.62090963
223882,0.9996147
223883,0.9781592
223884,0.33699855
223885,0.9939944
223886,0.9877885
223887,0.057814457
223888,0.999014
223889,0.017323427
223890,0.9994671
223891,0.9977603
223892,0.9964365
223893,0.99926203
223894,0.9096731
223895,0.9576815
223896,0.99669826
223897,0.9976376
223898,0.9549606
223899,0.6714708
223900,0.99264306
223901,0.9978951
223902,0.9042571
223903,0.21069513
223904,0.9960103
223905,0.9921313
223906,0.999014
223907,0.9222463
223908,0.9975648
223909,0.92626697
223910,0.9952141
223911,0.22378752
223912,0.9988954
223913,0.2640221
223914,0.53149354
223915,0.99882215
223916,0.42026848
223917,0.99987614
223918,0.98503923
223919,0.44936743
223920,0.8027002
223921,0.999014
223922,0.92626697
223923,0.9984341
223924,0.9964
223925,0.99987614
223926,0.99345267
223927,0.9970198
223928,0.96856785
223929,0.11023114
223930,0.22115368
223931,0.6714708
223932,0.986938
223933,0.99264306
223934,0.9963666
223935,0.9994923
223936,0.8283741
223937,0.9996705
223938,0.9957165
223939,0.962137
223940,0.999876
223941,0.9640466
223942,0.9647513
223943,0.9856269
223944,0.96248454
223945,0.8853457
223946,0.9158519
223947,0.99987614
223948,0.9981603
223949,0.9962135
223950,0.9987973
223951,0.99016166
223952,0.60147715
223953,0.10352909
223954,0.67235404
223955,0.92434096
223956,0.99987614
223957,0.8853457
223958,0.11023114
223959,0.8971275
223960,0.99887174
223961,0.9751772
223962,0.92626697
223963,0.99987614
223964,0.99991703
223965,0.15732192
223966,0.999882
223967,0.8853457
223968,0.99949527
223969,0.99570197
223970,0.18000013
223971,0.22115368
223972,0.6728781
223973,0.6303545
223974,0.35384575
223975,0.96116036
223976,0.9911375
223977,0.3061507
223978,0.16900703
223979,0.8826896
223980,0.9996147
223981,0.8409336
223982,0.9479974
223983,0.99570197
223984,0.22115368
223985,0.9987318
223986,0.6303545
223987,0.7348117
223988,0.88126403
223989,0.085404746
223990,0.97588503
223991,0.9969131
223992,0.99895394
223993,0.21217953
223994,0.9578912
223995,0.9942675
223996,0.5859435
223997,0.999905
223998,0.9999573
223999,0.022008408
224000,0.8208633
224001,0.99998975
224002,0.9997242
224003,0.5637946
224004,0.99919087
224005,0.9585597
224006,0.99902475
224007,0.67235404
224008,0.026457638
224009,0.8853457
224010,0.97122544
224011,0.9999709
224012,0.999014
224013,0.9106391
224014,0.7373451
224015,0.9994671
224016,0.8829739
224017,0.99954116
224018,0.9437654
224019,0.9990012
224020,0.99463576
224021,0.99463576
224022,0.96419454
224023,0.6770597
224024,0.9963666
224025,0.8853457
224026,0.9999709
224027,0.62090963
224028,0.99987614
224029,0.9273969
224030,0.9194471
224031,0.8853457
224032,0.33057687
224033,0.5769151
224034,0.9966223
224035,0.62090963
224036,0.98807263
224037,0.62554526
224038,0.9485968
224039,0.99850404
224040,0.8283741
224041,0.99366874
224042,0.9998159
224043,0.87303734
224044,0.9999045
224045,0.9939805
224046,0.85120535
224047,0.017323427
224048,0.8971275
224049,0.9966223
224050,0.999876
224051,0.9962135
224052,0.9344805
224053,0.9998043
224054,0.97567284
224055,0.8853457
224056,0.9745388
224057,0.9996147
224058,0.9983308
224059,0.09255291
224060,0.98324317
224061,0.99961025
224062,0.9991322
224063,0.98642516
224064,0.66948247
224065,0.32006842
224066,0.79306006
224067,0.8539681
224068,0.87373614
224069,0.9981158
224070,0.99908376
224071,0.9191473
224072,0.2640221
224073,0.5977873
224074,0.99917233
224075,0.9250668
224076,0.09255291
224077,0.9191473
224078,0.9972531
224079,0.587023
224080,0.9911375
224081,0.921145
224082,0.9962025
224083,0.99729747
224084,0.99316025
224085,0.6613979
224086,0.99463576
224087,0.999882
224088,0.2611315
224089,0.85820055
224090,0.9096731
224091,0.999014
224092,0.87373614
224093,0.41362163
224094,0.9191473
224095,0.47154045
224096,0.9990711
224097,0.9999988
224098,0.999876
224099,0.98123634
224100,0.9998159
224101,0.83981854
224102,0.9970795
224103,0.24485597
224104,0.92536134
224105,0.99473804
224106,0.98929477
224107,0.9998925
224108,0.9811746
224109,0.19158219
224110,0.33057687
224111,0.9998023
224112,0.80736965
224113,0.028780052
224114,0.9939805
224115,0.97999877
224116,0.95199484
224117,0.8283741
224118,0.0639277
224119,0.13002872
224120,0.7751867
224121,0.999876
224122,0.9998184
224123,0.9415536
224124,0.7548852
224125,0.9998925
224126,0.9917944
224127,0.99463576
224128,0.9998023
224129,0.9997085
224130,0.27786502
224131,0.96302474
224132,0.9462237
224133,0.9939805
224134,0.9986908
224135,0.26405397
224136,0.99994576
224137,0.9979493
224138,0.92536134
224139,0.92536134
224140,0.9510905
224141,0.9988391
224142,0.92068136
224143,0.92068136
224144,0.92054075
224145,0.92054075
224146,0.9957353
224147,0.81431854
224148,0.7424703
224149,0.10284034
224150,0.99987614
224151,0.9994671
224152,0.62090963
224153,0.9996145
224154,0.99994576
224155,0.99744606
224156,0.99804187
224157,0.9690898
224158,0.998735
224159,0.9984207
224160,0.99981695
224161,0.9900804
224162,0.62090963
224163,0.28981942
224164,0.9798884
224165,0.46146318
224166,0.9998896
224167,0.9996333
224168,0.8853457
224169,0.07619579
224170,0.9988005
224171,0.9042571
224172,0.27842376
224173,0.99754274
224174,0.99264306
224175,0.9991385
224176,0.99282783
224177,0.9999441
224178,0.9997203
224179,0.9999335
224180,0.22115368
224181,0.99738187
224182,0.998735
224183,0.9997514
224184,0.6520051
224185,0.8144026
224186,0.055589374
224187,0.9966223
224188,0.9999709
224189,0.88126403
224190,0.5977873
224191,0.4190127
224192,0.32006842
224193,0.9987318
224194,0.99998343
224195,0.11023114
224196,0.9996147
224197,0.8283741
224198,0.9942675
224199,0.98726803
224200,0.92536134
224201,0.9974336
224202,0.7433206
224203,0.9998023
224204,0.9999213
224205,0.25101185
224206,0.9624659
224207,0.8853457
224208,0.9966223
224209,0.9975068
224210,0.9994686
224211,0.9996145
224212,0.6554112
224213,0.8283741
224214,0.9911375
224215,0.66948247
224216,0.9979493
224217,0.999905
224218,0.99487597
224219,0.9996147
224220,0.9987534
224221,0.21433379
224222,0.67728883
224223,0.35384575
224224,0.8971275
224225,0.9939805
224226,0.7506465
224227,0.99919087
224228,0.99813724
224229,0.991869
224230,0.92626697
224231,0.998735
224232,0.6305958
224233,0.85972
224234,0.6115758
224235,0.5925671
224236,0.9977603
224237,0.9999819
224238,0.9999441
224239,0.9974356
224240,0.30843258
224241,0.7293135
224242,0.9966223
224243,0.18553299
224244,0.6590347
224245,0.89905053
224246,0.14172527
224247,0.9996147
224248,0.99994576
224249,0.9957165
224250,0.9895912
224251,0.2640221
224252,0.9723609
224253,0.9950906
224254,0.37902784
224255,0.99975437
224256,0.9437654
224257,0.99887174
224258,0.9994178
224259,0.085404746
224260,0.6728781
224261,0.99986935
224262,0.9984518
224263,0.99463576
224264,0.99813724
224265,0.99190724
224266,0.92626697
224267,0.99902284
224268,0.93680644
224269,0.18822947
224270,0.9096731
224271,0.7548852
224272,0.99999547
224273,0.47772592
224274,0.9260359
224275,0.99264306
224276,0.37204197
224277,0.9976088
224278,0.8663145
224279,0.7293135
224280,0.999882
224281,0.46146318
224282,0.92434096
224283,0.88126403
224284,0.99919087
224285,0.99962354
224286,0.8971275
224287,0.9991804
224288,0.8833822
224289,0.9853618
224290,0.9250668
224291,0.9996063
224292,0.98929477
224293,0.98118067
224294,0.99977547
224295,0.9928509
224296,0.9985116
224297,0.5478819
224298,0.9402652
224299,0.7348117
224300,0.9998043
224301,0.589502
224302,0.99987614
224303,0.99987614
224304,0.9999335
224305,0.99331903
224306,0.7003054
224307,0.99989486
224308,0.99867
224309,0.999882
224310,0.9999335
224311,0.9918514
224312,0.8853457
224313,0.8971275
224314,0.27842376
224315,0.9995628
224316,0.9981989
224317,0.99999416
224318,0.9974336
224319,0.9980672
224320,0.6504511
224321,0.97839373
224322,0.10352909
224323,0.9981856
224324,0.9997366
224325,0.92054075
224326,0.32006842
224327,0.9999672
224328,0.9939805
224329,0.99463576
224330,0.99987185
224331,0.9998466
224332,0.5592249
224333,0.9986117
224334,0.9993895
224335,0.09255291
224336,0.9050292
224337,0.9997924
224338,0.8853457
224339,0.9964162
224340,0.999876
224341,0.9998896
224342,0.9441748
224343,0.99985206
224344,0.2292263
224345,0.8971275
224346,0.9996147
224347,0.99994147
224348,0.9962716
224349,0.97821814
224350,0.2611315
224351,0.99986935
224352,0.9977603
224353,0.97137356
224354,0.99951375
224355,0.3061507
224356,0.99818146
224357,0.44009942
224358,0.9998925
224359,0.99986935
224360,0.9998197
224361,0.10352909
224362,0.10352909
224363,0.99448794
224364,0.9983663
224365,0.99399745
224366,0.7651917
224367,0.8853457
224368,0.0639277
224369,0.9994686
224370,0.40793338
224371,0.26405397
224372,0.99850404
224373,0.92054075
224374,0.8853457
224375,0.9963007
224376,0.9260359
224377,0.7021753
224378,0.999468
224379,0.40138936
224380,0.8971275
224381,0.9273969
224382,0.9937541
224383,0.99908376
224384,0.9975362
224385,0.37170675
224386,0.99986935
224387,0.9962025
224388,0.27842376
224389,0.33057687
224390,0.9279702
224391,0.9999709
224392,0.95867294
224393,0.9936254
224394,0.998315
224395,0.99987614
224396,0.9918989
224397,0.99986935
224398,0.9987534
224399,0.20795853
224400,0.99169546
224401,0.9987161
224402,0.9665578
224403,0.9402462
224404,0.99987185
224405,0.9124941
224406,0.72382325
224407,0.62819016
224408,0.9997366
224409,0.9953583
224410,0.62819016
224411,0.99989426
224412,0.999468
224413,0.62090963
224414,0.9688101
224415,0.99987614
224416,0.9096731
224417,0.9592746
224418,0.99224573
224419,0.9042571
224420,0.9996147
224421,0.9998466
224422,0.25101185
224423,0.578407
224424,0.99452245
224425,0.99830306
224426,0.6613979
224427,0.99987614
224428,0.9975611
224429,0.8971282
224430,0.8692596
224431,0.75227684
224432,0.99850404
224433,0.8853457
224434,0.99839514
224435,0.92224693
224436,0.9986493
224437,0.9939805
224438,0.99961025
224439,0.33057687
224440,0.7433206
224441,0.99482286
224442,0.8989333
224443,0.99986935
224444,0.8998363
224445,0.978562
224446,0.9712731
224447,0.8703649
224448,0.99428093
224449,0.8853457
224450,0.9462237
224451,0.99724966
224452,0.2640221
224453,0.21522649
224454,0.30796322
224455,0.99517244
224456,0.83627355
224457,0.9999622
224458,0.9990711
224459,0.7348117
224460,0.29453132
224461,0.9981316
224462,0.8770171
224463,0.9833293
224464,0.045458537
224465,0.9096731
224466,0.9969131
224467,0.4827387
224468,0.99989486
224469,0.9998466
224470,0.99975437
224471,0.7864021
224472,0.99919087
224473,0.2508453
224474,0.99463576
224475,0.9929363
224476,0.9998797
224477,0.9964162
224478,0.27842376
224479,0.99975437
224480,0.8853457
224481,0.99922
224482,0.8971275
224483,0.09461605
224484,0.95276695
224485,0.07995619
224486,0.6115758
224487,0.9985556
224488,0.9977603
224489,0.9096731
224490,0.8335363
224491,0.99793005
224492,0.9821144
224493,0.83688945
224494,0.9963666
224495,0.2640221
224496,0.9999441
224497,0.99568874
224498,0.042195275
224499,0.9999441
224500,0.9999441
224501,0.76532596
224502,0.96116036
224503,0.91607213
224504,0.9993895
224505,0.9743225
224506,0.87373614
224507,0.8826896
224508,0.8458834
224509,0.9970198
224510,0.9962135
224511,0.9764529
224512,0.99616075
224513,0.27842376
224514,0.9999329
224515,0.9997161
224516,0.9600876
224517,0.99173295
224518,0.999876
224519,0.27842376
224520,0.6728781
224521,0.31108174
224522,0.85301435
224523,0.93740755
224524,0.9439147
224525,0.9859904
224526,0.9673362
224527,0.96736217
224528,0.97929263
224529,0.97930443
224530,0.9996147
224531,0.9999635
224532,0.9997366
224533,0.99882215
224534,0.6895548
224535,0.99865544
224536,0.26941273
224537,0.9977603
224538,0.9820318
224539,0.9996147
224540,0.9829216
224541,0.9997384
224542,0.99360013
224543,0.9965893
224544,0.9996147
224545,0.9937541
224546,0.99992716
224547,0.8971275
224548,0.21628621
224549,0.9987534
224550,0.9522023
224551,0.9613344
224552,0.9963691
224553,0.9961843
224554,0.62819016
224555,0.99987185
224556,0.99493045
224557,0.8853457
224558,0.97111803
224559,0.99908376
224560,0.8735933
224561,0.92054075
224562,0.32006842
224563,0.99463576
224564,0.999977
224565,0.9535359
224566,0.99986935
224567,0.98716533
224568,0.8853457
224569,0.9260243
224570,0.89310324
224571,0.91653895
224572,0.9996147
224573,0.99463576
224574,0.9996063
224575,0.9998754
224576,0.9996147
224577,0.62090963
224578,0.981676
224579,0.13906667
224580,0.9861093
224581,0.9982461
224582,0.9863581
224583,0.9987534
224584,0.9563499
224585,0.7021753
224586,0.999882
224587,0.9932672
224588,0.9106391
224589,0.99057734
224590,0.9982461
224591,0.64250445
224592,0.99959224
224593,0.99786264
224594,0.9966947
224595,0.9954035
224596,0.99473804
224597,0.999882
224598,0.99463576
224599,0.22115368
224600,0.9986098
224601,0.9633707
224602,0.99994576
224603,0.8283741
224604,0.92626697
224605,0.8312722
224606,0.9437654
224607,0.99971646
224608,0.92434096
224609,0.804458
224610,0.9999441
224611,0.99440855
224612,0.999876
224613,0.9974987
224614,0.99752635
224615,0.9780377
224616,0.9777296
224617,0.95867294
224618,0.99867
224619,0.07690113
224620,0.91211075
224621,0.5567729
224622,0.33699855
224623,0.960021
224624,0.8735933
224625,0.25101185
224626,0.99986935
224627,0.99987614
224628,0.8971275
224629,0.9989496
224630,0.9995296
224631,0.9916544
224632,0.11375481
224633,0.999265
224634,0.99848276
224635,0.5977873
224636,0.99991703
224637,0.7728725
224638,0.90571094
224639,0.9993623
224640,0.9962135
224641,0.9996147
224642,0.9222463
224643,0.8283741
224644,0.017060664
224645,0.9985184
224646,0.8853457
224647,0.6590347
224648,0.999014
224649,0.99366874
224650,0.9982823
224651,0.98845845
224652,0.9876275
224653,0.99705064
224654,0.98929477
224655,0.77577436
224656,0.978562
224657,0.9923379
224658,0.9939805
224659,0.92224693
224660,0.8753151
224661,0.62090963
224662,0.99987006
224663,0.88126403
224664,0.999014
224665,0.9983759
224666,0.9998952
224667,0.90675175
224668,0.99958116
224669,0.46528417
224670,0.8942518
224671,0.86105067
224672,0.999892
224673,0.9603877
224674,0.9987318
224675,0.999876
224676,0.99945503
224677,0.014605695
224678,0.95811826
224679,0.999905
224680,0.20795853
224681,0.999882
224682,0.98468626
224683,0.7333212
224684,0.99793124
224685,0.92434096
224686,0.90294796
224687,0.9981989
224688,0.9999436
224689,0.9999902
224690,0.99517244
224691,0.9940556
224692,0.58840567
224693,0.22115368
224694,0.95746875
224695,0.9994923
224696,0.999014
224697,0.06418894
224698,0.9996147
224699,0.44936743
224700,0.9578278
224701,0.25101185
224702,0.9964767
224703,0.9917944
224704,0.19748145
224705,0.9934316
224706,0.8170434
224707,0.9975846
224708,0.9997242
224709,0.9809656
224710,0.99987614
224711,0.999468
224712,0.87373614
224713,0.97297037
224714,0.98905176
224715,0.99994576
224716,0.7348117
224717,0.947968
224718,0.99949396
224719,0.9609797
224720,0.66400135
224721,0.99988556
224722,0.97021997
224723,0.0639277
224724,0.8826896
224725,0.25101185
224726,0.27842376
224727,0.9563499
224728,0.9986187
224729,0.97829026
224730,0.8971275
224731,0.85674053
224732,0.9987318
224733,0.6115758
224734,0.9970674
224735,0.8853457
224736,0.8147522
224737,0.8853457
224738,0.26467484
224739,0.16832976
224740,0.9997048
224741,0.9273969
224742,0.99892116
224743,0.99666744
224744,0.7293135
224745,0.014605695
224746,0.9970198
224747,0.9999043
224748,0.7498835
224749,0.9996147
224750,0.9999622
224751,0.20469822
224752,0.11023114
224753,0.9993895
224754,0.77348757
224755,0.27842376
224756,0.9996147
224757,0.25101185
224758,0.783815
224759,0.9260359
224760,0.99961424
224761,0.9042571
224762,0.99901175
224763,0.9250668
224764,0.9292867
224765,0.9986172
224766,0.9999441
224767,0.9996147
224768,0.9780377
224769,0.44009942
224770,0.99263203
224771,0.9997242
224772,0.99917233
224773,0.8853457
224774,0.9985678
224775,0.9996147
224776,0.8539681
224777,0.9996147
224778,0.98291826
224779,0.99975437
224780,0.7348117
224781,0.9999646
224782,0.11305166
224783,0.31931663
224784,0.9273969
224785,0.9730032
224786,0.8853457
224787,0.9996147
224788,0.587023
224789,0.9042571
224790,0.95941144
224791,0.9988494
224792,0.042427037
224793,0.7538197
224794,0.99882215
224795,0.99399745
224796,0.96302474
224797,0.95867294
224798,0.9990711
224799,0.9944799
224800,0.9996147
224801,0.9996147
224802,0.62819016
224803,0.33477023
224804,0.057814457
224805,0.99919087
224806,0.9998159
224807,0.999014
224808,0.9999815
224809,0.99763644
224810,0.12601432
224811,0.99987984
224812,0.40138936
224813,0.14078619
224814,0.9926172
224815,0.5769055
224816,0.9952395
224817,0.99975437
224818,0.9974273
224819,0.9939805
224820,0.9916739
224821,0.99453616
224822,0.9917944
224823,0.8853457
224824,0.99473804
224825,0.33057687
224826,0.99975437
224827,0.9975068
224828,0.999882
224829,0.9969772
224830,0.7552102
224831,0.25101185
224832,0.99970347
224833,0.9578278
224834,0.87373614
224835,0.94234455
224836,0.99966645
224837,0.900428
224838,0.999592
224839,0.99989974
224840,0.9997161
224841,0.97988474
224842,0.98944384
224843,0.37170675
224844,0.9974273
224845,0.9977938
224846,0.11375481
224847,0.99987817
224848,0.92626697
224849,0.85841584
224850,0.9963007
224851,0.9929329
224852,0.99687886
224853,0.867454
224854,0.86105067
224855,0.96116036
224856,0.99975437
224857,0.9963666
224858,0.9997366
224859,0.92651534
224860,0.07403359
224861,0.99366874
224862,0.8017815
224863,0.9906086
224864,0.99999535
224865,0.95867294
224866,0.9984855
224867,0.99987185
224868,0.9647513
224869,0.9996145
224870,0.99986935
224871,0.99035573
224872,0.978562
224873,0.99908376
224874,0.9042571
224875,0.8473937
224876,0.96346474
224877,0.99592054
224878,0.7728725
224879,0.9510905
224880,0.99992466
224881,0.99892116
224882,0.99609107
224883,0.9472412
224884,0.999014
224885,0.6303545
224886,0.9979773
224887,0.8971275
224888,0.9814636
224889,0.85974395
224890,0.84836304
224891,0.92536134
224892,0.99622285
224893,0.96717346
224894,0.6094613
224895,0.22115368
224896,0.9411902
224897,0.52459335
224898,0.72382325
224899,0.31629393
224900,0.9987973
224901,0.9993698
224902,0.99664056
224903,0.9895774
224904,0.9999213
224905,0.999014
224906,0.9982748
224907,0.999905
224908,0.9873633
224909,0.32006842
224910,0.9996147
224911,0.87373614
224912,0.9962425
224913,0.99977547
224914,0.9990121
224915,0.9970198
224916,0.97997004
224917,0.9996147
224918,0.9876944
224919,0.99579877
224920,0.9996705
224921,0.9513917
224922,0.9927367
224923,0.99684334
224924,0.9987534
224925,0.9998925
224926,0.999014
224927,0.93629754
224928,0.99975437
224929,0.6714708
224930,0.9480545
224931,0.9960716
224932,0.9042571
224933,0.8735933
224934,0.95867294
224935,0.8971275
224936,0.76760453
224937,0.6520051
224938,0.22378752
224939,0.94601935
224940,0.8458834
224941,0.95823014
224942,0.999062
224943,0.991076
224944,0.999537
224945,0.9848466
224946,0.99892116
224947,0.9998492
224948,0.97531575
224949,0.9911375
224950,0.9292867
224951,0.9997757
224952,0.8853457
224953,0.9848931
224954,0.99987507
224955,0.92536134
224956,0.9969867
224957,0.9248868
224958,0.99957174
224959,0.9965893
224960,0.8774869
224961,0.99463576
224962,0.22115368
224963,0.9996147
224964,0.88126403
224965,0.99807006
224966,0.99470216
224967,0.60147715
224968,0.6324795
224969,0.90707475
224970,0.9993711
224971,0.9959863
224972,0.9966223
224973,0.4942932
224974,0.98235786
224975,0.7348117
224976,0.9873633
224977,0.9966223
224978,0.9987534
224979,0.9970795
224980,0.95941144
224981,0.99984765
224982,0.8677469
224983,0.9975068
224984,0.5685251
224985,0.79951197
224986,0.9515127
224987,0.9970198
224988,0.4190127
224989,0.99867
224990,0.06968779
224991,0.27786502
224992,0.98540384
224993,0.98550344
224994,0.9063408
224995,0.8853457
224996,0.79612005
224997,0.9873633
224998,0.9964162
224999,0.9264502
225000,0.8170434
225001,0.62090963
225002,0.9066807
225003,0.9984518
225004,0.98317856
225005,0.87373614
225006,0.999856
225007,0.1228362
225008,0.99917233
225009,0.8853457
225010,0.867454
225011,0.95199484
225012,0.99264306
225013,0.96540046
225014,0.99463576
225015,0.9877807
225016,0.999876
225017,0.99999154
225018,0.3160532
225019,0.9987534
225020,0.9952141
225021,0.9988638
225022,0.9998516
225023,0.92536134
225024,0.9510905
225025,0.8826896
225026,0.998735
225027,0.67235404
225028,0.4308589
225029,0.79329085
225030,0.9939805
225031,0.9292867
225032,0.998735
225033,0.9996147
225034,0.9966223
225035,0.8853457
225036,0.99555016
225037,0.8735933
225038,0.9962135
225039,0.97223467
225040,0.9998896
225041,0.017060664
225042,0.9996147
225043,0.9994686
225044,0.9873633
225045,0.9963898
225046,0.9402462
225047,0.9993617
225048,0.8971275
225049,0.9999174
225050,0.99666744
225051,0.6262697
225052,0.27842376
225053,0.87373614
225054,0.6283719
225055,0.99981695
225056,0.99939835
225057,0.999876
225058,0.99951375
225059,0.8899412
225060,0.9966223
225061,0.22323067
225062,0.9619089
225063,0.99985206
225064,0.9578278
225065,0.9549606
225066,0.87373614
225067,0.8853457
225068,0.9966223
225069,0.9966223
225070,0.99977547
225071,0.9999975
225072,0.30796322
225073,0.62554526
225074,0.99473804
225075,0.99653196
225076,0.99987614
225077,0.99998415
225078,0.9996147
225079,0.28550836
225080,0.35384575
225081,0.998735
225082,0.9999335
225083,0.9977603
225084,0.9795576
225085,0.8853457
225086,0.7728725
225087,0.9970674
225088,0.999876
225089,0.99101406
225090,0.65632015
225091,0.36209875
225092,0.9983432
225093,0.9437654
225094,0.31629393
225095,0.99482286
225096,0.98550344
225097,0.8853457
225098,0.91974753
225099,0.9096731
225100,0.92626697
225101,0.97433746
225102,0.92626697
225103,0.069680005
225104,0.9964162
225105,0.39587364
225106,0.99958926
225107,0.9994671
225108,0.9998159
225109,0.9939805
225110,0.99987614
225111,0.99865544
225112,0.9954982
225113,0.98083514
225114,0.9987534
225115,0.99463576
225116,0.5637946
225117,0.9999305
225118,0.9510905
225119,0.9972185
225120,0.99463576
225121,0.80736965
225122,0.99570197
225123,0.10352909
225124,0.91425085
225125,0.07019542
225126,0.99918205
225127,0.9939805
225128,0.3432452
225129,0.98929477
225130,0.99983597
225131,0.9853618
225132,0.8853457
225133,0.8735933
225134,0.9966223
225135,0.99961424
225136,0.8853457
225137,0.05436532
225138,0.9982461
225139,0.978562
225140,0.99993813
225141,0.99666744
225142,0.99994576
225143,0.9975068
225144,0.9918989
225145,0.9999043
225146,0.9535359
225147,0.99991906
225148,0.069680005
225149,0.99994576
225150,0.999468
225151,0.99716824
225152,0.9999043
225153,0.99345267
225154,0.2222196
225155,0.9758651
225156,0.23350471
225157,0.9976955
225158,0.9993032
225159,0.9982461
225160,0.9939805
225161,0.14801608
225162,0.99570197
225163,0.19554429
225164,0.99360013
225165,0.7475293
225166,0.99971193
225167,0.9966223
225168,0.9764273
225169,0.99568874
225170,0.18553299
225171,0.95867294
225172,0.9962135
225173,0.9939805
225174,0.32006842
225175,0.99674404
225176,0.8853457
225177,0.9991284
225178,0.99923086
225179,0.89759684
225180,0.9918989
225181,0.50253487
225182,0.8283741
225183,0.05436532
225184,0.99804187
225185,0.9996147
225186,0.9980083
225187,0.99996936
225188,0.62090963
225189,0.99971646
225190,0.9999709
225191,0.99982244
225192,0.6728781
225193,0.80736965
225194,0.8853457
225195,0.9982461
225196,0.060652178
225197,0.87373614
225198,0.07690113
225199,0.92054075
225200,0.92626697
225201,0.9999912
225202,0.9732554
225203,0.99962354
225204,0.9999329
225205,0.997825
225206,0.99986935
225207,0.93296134
225208,0.2611315
225209,0.6728781
225210,0.99919087
225211,0.62819016
225212,0.9994412
225213,0.99022245
225214,0.9957165
225215,0.93427336
225216,0.85465604
225217,0.87555194
225218,0.99913895
225219,0.99684334
225220,0.827567
225221,0.9999689
225222,0.9937541
225223,0.054931648
225224,0.6728781
225225,0.27842376
225226,0.99552274
225227,0.84836304
225228,0.99848276
225229,0.6305958
225230,0.76140624
225231,0.99999845
225232,0.32006842
225233,0.99473804
225234,0.99463576
225235,0.99867
225236,0.98503923
225237,0.99892116
225238,0.9996147
225239,0.99986935
225240,0.9998516
225241,0.96116036
225242,0.99908376
225243,0.9918989
225244,0.783815
225245,0.79985696
225246,0.783815
225247,0.9977069
225248,0.8853457
225249,0.99980205
225250,0.9884062
225251,0.9868694
225252,0.946262
225253,0.79985696
225254,0.95746875
225255,0.99473804
225256,0.18822947
225257,0.8335363
225258,0.97642183
225259,0.99986935
225260,0.9975146
225261,0.30796322
225262,0.53149354
225263,0.95788336
225264,0.999954
225265,0.0631506
225266,0.8043042
225267,0.20815691
225268,0.27786502
225269,0.10352909
225270,0.87328273
225271,0.8853457
225272,0.96301824
225273,0.9253148
225274,0.9919011
225275,0.9679443
225276,0.99463576
225277,0.9999441
225278,0.99807775
225279,0.9939805
225280,0.996108
225281,0.8971275
225282,0.9479974
225283,0.8826896
225284,0.94992554
225285,0.9974016
225286,0.13119204
225287,0.0639277
225288,0.997825
225289,0.79985696
225290,0.9578278
225291,0.8853457
225292,0.9800069
225293,0.96507573
225294,0.55210704
225295,0.99907684
225296,0.92054075
225297,0.99684334
225298,0.99981123
225299,0.8473937
225300,0.99945337
225301,0.8971282
225302,0.999876
225303,0.9998754
225304,0.689129
225305,0.99987614
225306,0.9990012
225307,0.27786502
225308,0.689129
225309,0.9864042
225310,0.9984518
225311,0.9743225
225312,0.9996705
225313,0.480186
225314,0.7728725
225315,0.07329271
225316,0.9996705
225317,0.99961025
225318,0.999882
225319,0.9962135
225320,0.40138936
225321,0.99975437
225322,0.92536134
225323,0.9974336
225324,0.9995296
225325,0.7333212
225326,0.7003054
225327,0.16832976
225328,0.99473804
225329,0.99956924
225330,0.9982665
225331,0.9997391
225332,0.52334124
225333,0.9932019
225334,0.9922401
225335,0.97567284
225336,0.99968696
225337,0.9887277
225338,0.9584548
225339,0.99987614
225340,0.9996063
225341,0.27842376
225342,0.27842376
225343,0.9814636
225344,0.9979773
225345,0.9998754
225346,0.9969131
225347,0.827567
225348,0.64466906
225349,0.28475583
225350,0.9998896
225351,0.8097382
225352,0.9999305
225353,0.99867
225354,0.49406496
225355,0.98460984
225356,0.27842376
225357,0.9998318
225358,0.5977873
225359,0.998965
225360,0.9695309
225361,0.9977603
225362,0.9979243
225363,0.81423664
225364,0.99867
225365,0.7722212
225366,0.99537
225367,0.85465604
225368,0.9996147
225369,0.9918989
225370,0.46528417
225371,0.80170155
225372,0.99979836
225373,0.99482286
225374,0.4608439
225375,0.99705064
225376,0.8971275
225377,0.9979493
225378,0.9966223
225379,0.8122752
225380,0.8853457
225381,0.67278177
225382,0.95867294
225383,0.9990947
225384,0.9624451
225385,0.99463576
225386,0.9998248
225387,0.99986935
225388,0.99988294
225389,0.9966223
225390,0.9999423
225391,0.99473804
225392,0.9999441
225393,0.25101185
225394,0.99988556
225395,0.999014
225396,0.99463576
225397,0.9970198
